Sub,Condition,Second,T2,T3,T4,T5,T6,T7,T8,T9,T10,A6,A7,A8,A9,A10,A11,A12,A13,A14,FzMaxAmp,PzMaxAmp,F3MaxAmp,P3MaxAmp,F4MaxAmp,P4MaxAmp
OHL_01,Eyes_Open,1,1.04309906930212,1.52220256033876,0.853365258757135,0.466285577837056,0.470372794225224,0.655433350504503,0.31348554044526,0.0560616965460001,0.110566954114412,0.192392042243173,0.271148992334995,0.0452065579938446,0.0709230750116289,0.221890309915472,0.149328574300294,0.059750930546851,0.103717406379077,0.150387629059592,14.3130236617089,11.1135665304421,11.3503536204001,7.99938746282327,12.3123717547384,7.85622229708254
OHL_01,Eyes_Open,2,1.34718650004764,0.517878474458614,1.82230412457585,1.06114041962363,0.830398499222887,0.142399885768069,0.16168423751047,0.359714494402272,0.531343390136522,0.386044541393502,0.249721910049845,0.120217735585759,0.186396531511239,0.26750477586318,0.0963282874013241,0.127281923804127,0.113557777056706,0.107470691656463,12.5887860284584,8.70194545639438,10.4431416952289,9.73813506159301,14.5803687172993,11.9266885869464
OHL_01,Eyes_Open,3,4.76771374684928,0.391605696124066,0.688174079028203,0.740334306543719,0.151726279053989,1.14185372356199,1.00936306533359,0.485319558450896,0.266642862496841,0.0759152713686086,0.05231583080787,0.148890362198689,0.050570607374073,0.0414671038332028,0.0422771802573189,0.190732129978745,0.118243743495148,0.125167359629291,12.3606341581003,9.18872500988301,14.5849413984594,7.18889936598622,22.8766814850876,12.0028559961286
OHL_01,Eyes_Open,4,2.10292075118722,0.591265421752254,0.293707447926421,0.132718259364747,0.368192036312216,0.641930077541747,0.168254667775535,0.0698351357453968,0.244778102043664,0.254690607508813,0.401728566639445,0.242600941315107,0.164786042435554,0.0658420031069229,0.0468955603369472,0.103537643209276,0.121898654075545,0.131546865078818,9.10281064747874,9.22832077903934,12.3254715446973,9.6575546774323,12.3291847878611,9.79184315315897
OHL_01,Eyes_Open,5,2.43979681698343,0.971847927976942,0.329261315025859,1.14545829749179,0.803145645594039,0.637290269256149,0.728344734813243,0.316841844925023,0.125561732697557,0.0468649070517778,0.0160307725155779,0.0608624009399224,0.142663655498492,0.12819221218689,0.240495812478337,0.342183332927627,0.455608299408271,0.133760178822711,20.4854844892298,12.2029510366354,16.2302166411427,6.4526899405053,14.4249596908381,9.956696162498
OHL_01,Eyes_Open,6,3.00635109268873,0.745706828901874,0.588509914697418,1.39721849020264,0.886390070225498,0.441266600484965,0.4238434332729,0.234080230400348,0.639843116272936,0.175358594231576,0.10645197020676,0.220602907359018,0.102502805561284,0.107597027605247,0.0904409134561149,0.228176886521438,0.102448892050046,0.0294943327004798,16.2226231722926,11.4183822231213,21.8450805262554,8.72149857653613,16.090535618632,9.1223840306889
OHL_01,Eyes_Open,7,2.26380475865628,0.857883700957732,0.552128409670334,0.905790586411423,0.45341931779844,0.487350233108567,0.197318797300133,0.40358964392292,0.23464831637359,0.58821686768212,0.384258143114466,0.126541880231462,0.0598273159322537,0.0656570266926331,0.0534143783838541,0.0363828797256671,0.0566514353988608,0.010193989440211,13.6115058654665,8.06613205004208,14.5671370647941,9.41847886043587,14.2497513569322,10.0754388167379
OHL_01,Eyes_Open,8,5.26264288297881,1.40590351924657,1.63615265845283,0.443670642905788,0.435667391440394,0.291064515013766,0.157621149665734,0.254720616069116,0.0816636218583855,0.285013091256155,0.0627061743501105,0.0895092607953488,0.228059230693671,0.436824041423711,0.224733961119832,0.248287610120543,0.0753467260035736,0.0767147612409293,19.0202181109543,9.53870640773176,15.0755775694445,8.21860678361684,18.5396421442786,11.6775695287076
OHL_01,Eyes_Open,9,1.00801135516157,2.02624797595687,0.446392264797049,0.206673763800477,0.350777234167605,0.453962109645163,0.638912230068619,0.173324949305838,0.180666768605988,0.469665736789134,0.350903308375025,0.288079531998368,0.147915628265535,0.235276886776613,0.223124438699614,0.131025588931754,0.113568071300733,0.241015506252593,14.5332651268661,13.7048221813985,12.8867794972428,9.87027412378361,19.5912046452036,6.81736572862527
OHL_01,Eyes_Open,10,1.48163604609977,0.566093751114795,0.924415531893127,0.880444068406393,0.0728948369621531,0.240185826097583,0.171403472651255,0.243934189255505,0.350815536850394,0.415583542332907,0.207828441344574,0.0798715011212992,0.066373842633953,0.0778418182795204,0.0785153745528759,0.0302816615766335,0.0619705894442744,0.0495383105579268,11.1525473313923,9.83731762390538,12.7341079385038,7.56393396014962,18.4623851432115,9.73430124569609
OHL_01,Eyes_Open,11,1.10530369486841,1.47640320037639,0.586020196797176,1.18983815178057,0.298258097130187,0.266571091761533,0.122437319823174,0.21267582848828,0.154157461952401,0.122335278905443,0.268751340432535,0.0751471934789165,0.0435894395234246,0.071639833987248,0.413817575200101,0.180289327547165,0.0340588430707384,0.32562561577709,19.8312925732051,8.21012147597606,13.7879834261678,7.75204222705088,16.8770894172699,12.6704148443758
OHL_01,Eyes_Open,12,1.24560285855473,0.274943576986062,0.141175009694637,0.570519716087032,0.284982487523624,0.453636274321978,0.625132351276883,0.329885834722017,0.710136205343043,0.18123351662668,0.444127455419047,0.18959564731191,0.299416336596466,0.179964348729973,0.154992915300297,0.109130225620901,0.249286541694551,0.280511444350668,17.980454665838,6.85485328409637,12.9605854701326,6.86369353637927,12.8683335396557,19.9042483519418
OHL_01,Eyes_Open,13,1.22507985766345,1.25187444969449,1.89629122558036,1.32742596116078,0.569653915310388,0.0995064369186904,0.28424235341435,0.2177983068655,0.359869048215121,0.171728115282999,0.26740481942253,0.1170357356802,0.161006192231346,0.328701785046871,0.1655311487528,0.0248261786907848,0.0558198423382263,0.119717468694395,16.519485838754,9.00398352136578,9.91327036899664,7.01540502321807,15.9501929954133,20.4959939248529
OHL_01,Eyes_Open,14,2.84858940151093,4.13162877310955,1.04842391655482,0.184182373785441,0.646704338886657,0.957007643747043,1.03564906140217,0.370973214036386,0.332329907383679,0.147313581471087,0.256502641295072,0.24467019946467,0.164806474230376,0.127347649666629,0.194320281611046,0.268909625190196,0.292118653097714,0.173755967456935,18.1681421906287,7.33213895441778,15.7026002184799,11.5397343218722,14.4254286273101,8.84537733110865
OHL_01,Eyes_Open,15,7.04861295429107,0.93698163950224,0.890747919423256,0.585278884336891,0.167593225578461,0.188382155471566,0.291283674408355,0.423974741840999,0.378759420268536,0.0935609685620102,0.179630684615738,0.233232157235969,0.170374002702344,0.10566585517834,0.088713089850079,0.196138762378293,0.136652233724921,0.113655231018787,15.0929010958463,8.14070113101307,15.213056440072,7.38291836990949,18.522425191967,10.2687762543867
OHL_01,Eyes_Open,16,2.15706287711919,1.79011449051739,0.670948571140359,0.440110024332725,0.314005613205643,0.423896681864964,0.0947652104325159,0.252447132040363,0.331533657555584,0.0949974754425438,0.142231922297613,0.10151220485457,0.0999499172523876,0.182204159009108,0.235547698112959,0.326550288226584,0.314011723965488,0.140335235372528,18.5095235628513,8.13961691679154,12.1477295576161,7.84694178077402,14.7436485238604,7.30391382907911
OHL_01,Eyes_Open,17,1.33617480923374,1.48220963250022,0.759644549104274,0.26863529149719,0.239018780440464,0.0501043295091935,0.081177459037037,0.177613838862319,0.127134782697837,0.123200800210093,0.31741050454588,0.206099493737597,0.0860468213055905,0.0286500155607262,0.0248867026833621,0.0880552633262241,0.180488039167659,0.319942679577173,11.5497141715919,7.07405320805904,14.0387404220401,6.28346182545838,11.9212784829744,11.3567792636508
OHL_01,Eyes_Open,18,1.44903262017714,1.01175454929858,1.30284459885604,0.611294496126077,0.202088083638144,0.54971353763577,0.28806196580998,0.0658563245024821,0.209347666886097,0.130425462871668,0.317689113209406,0.206934382565548,0.20447500541048,0.15994394953196,0.0990491713498382,0.0792392696311325,0.0703215475377655,0.221773421318913,17.7042893113719,8.21871549371733,10.4892649787714,7.26849323132314,13.7983857066566,25.7693674257573
OHL_01,Eyes_Open,19,6.49878389331865,1.64481919059726,0.482923145103703,0.527403068164432,1.68385600010041,0.314283566157619,0.220454627947407,0.2896347501769,0.20571944801772,0.91562576437723,0.209498878292365,0.118599787336829,0.0246296800723012,0.0568023702132924,0.0492883814167049,0.32138690253065,0.0722726948138983,0.199753021379278,30.7427550586428,11.9727931229987,11.7373261602641,5.57852440732982,14.0387901330274,13.008907533545
OHL_01,Eyes_Open,20,1.06878212668226,0.785259788543682,0.596564173082699,0.982728452406871,0.826267463511819,0.180229160475672,0.165048406000925,0.220760331429051,0.246316049163144,0.0867204288515577,0.0768880299260443,0.0867002886199214,0.233829777432113,0.449521451032247,0.238566471084257,0.11244599155031,0.0520379797510505,0.192827881058783,12.4880831089598,9.17476371287351,15.4503122723568,6.96044515242324,12.8150119719402,13.6682728541709
OHL_01,Eyes_Open,21,2.3242576198378,0.704551542021598,0.302359889635772,0.158374580959859,0.14225212435217,0.683184551884253,0.632758438326942,0.0797088904273741,0.397454076804263,0.113330129538239,0.586671151816005,0.324558069749182,0.174736660075184,0.322991253011817,0.132839459827303,0.0693190171678317,0.111070041960564,0.0704741622408634,10.6019529577815,8.05879476558802,18.825610490272,7.28420062558124,12.3099872528843,12.7268446467408
OHL_01,Eyes_Open,22,1.6452920779769,0.539751288131289,0.624716325369078,1.07027332055602,0.81618259693518,0.588846270211345,0.496084565002675,0.436551879468946,0.405554980580819,0.36682383520522,0.402507296398502,0.334250568952837,0.987304162369986,0.77054413150511,0.215639762698647,0.194282321104882,0.574206240026817,0.164440860510353,11.8020199491188,7.75864620309549,16.6862068666141,7.75677428401539,12.0114919843126,17.3149394793612
OHL_01,Eyes_Open,23,2.47917463480435,2.35319036654713,1.54506983270199,0.221159653583529,0.659971655406435,1.05537595987025,0.394472549584727,0.296991291443246,0.328516320739203,0.135192971796095,0.441261610372317,0.239567413060245,0.516563250062332,0.381894691825325,0.0470927034544617,0.0317513664726672,0.132412268721192,0.173142217801704,13.5756418928426,6.54335118917499,16.3334305063038,9.35125684369121,19.8920860248172,14.5509243774585
OHL_01,Eyes_Open,24,0.235733829366804,0.673890439573306,0.425128189202682,0.204642370337442,0.139124392621553,0.438621352987284,0.551346279756648,0.501998149797554,0.389717724714233,0.257730681159011,0.123818126420465,0.22015532419899,0.331421128591921,0.193751890636696,0.0651818305311205,0.0493815793141662,0.116485798818842,0.0713951820103968,16.8113465613703,6.72125415476668,10.3574744382722,5.91812871713878,11.007470650639,11.5658042270611
